name,identifier,parentIdentifier,experiment,link,sensor_name,sensor_type,isBundle,isDataset,isProject,isVisible,durationFacet,locationFacet,dataTypeFacet,categoryFacet,collectionFacet
2018-SmartUnitn2-Trento-Accelerometer,002.AAAB.AAA.AY,002.AAAB.AAA.BA-BG-BD-AY-BB,SmartUnitn2,https://datascientiafoundation.github.io/LivePeople/datasets/2018-SmartUnitn2-Trento-Accelerometer,Accelerometer,Motion,False,True,False,True,1 month,Italy,Motion,Dataset,SmartUnitn2
2018-SmartUnitn2-Trento-Activities,002.AAAB.AAA.BF,002.AAAB.AAA.BA-BG-BD-AY-BB,SmartUnitn2,https://datascientiafoundation.github.io/LivePeople/datasets/2018-SmartUnitn2-Trento-Activities,Activities,Motion,False,True,False,True,1 month,Italy,Motion,Dataset,SmartUnitn2
2018-SmartUnitn2-Trento-Airplane Mode,002.AAAB.AAA.BS,002.AAAB.AAA.BS-BV-BW-BX-BY-BT,SmartUnitn2,https://datascientiafoundation.github.io/LivePeople/datasets/2018-SmartUnitn2-Trento-Airplane%20Mode,Airplane Mode,Device-usage,False,True,False,True,1 month,Italy,Device-usage,Dataset,SmartUnitn2
2018-SmartUnitn2-Trento-Application,002.AAAB.AAA.AG,002.AAAB.AAA.AG-AH-AI-AJ,SmartUnitn2,https://datascientiafoundation.github.io/LivePeople/datasets/2018-SmartUnitn2-Trento-Application,Application,App-usage,False,True,False,True,1 month,Italy,App-usage,Dataset,SmartUnitn2
2018-SmartUnitn2-Trento-Battery Charge,002.AAAB.AAA.BT,002.AAAB.AAA.BS-BV-BW-BX-BY-BT,SmartUnitn2,https://datascientiafoundation.github.io/LivePeople/datasets/2018-SmartUnitn2-Trento-Battery%20Charge,Battery Charge,Device-usage,False,True,False,True,1 month,Italy,Device-usage,Dataset,SmartUnitn2
2018-SmartUnitn2-Trento-Cellular Network,002.AAAB.AAA.AM,002.AAAB.AAA.AM-AO-AN,SmartUnitn2,https://datascientiafoundation.github.io/LivePeople/datasets/2018-SmartUnitn2-Trento-Cellular%20Network,Cellular Network,Connectivity,False,True,False,True,1 month,Italy,Connectivity,Dataset,SmartUnitn2
2018-SmartUnitn2-Trento-Doze,002.AAAB.AAA.BV,002.AAAB.AAA.BS-BV-BW-BX-BY-BT,SmartUnitn2,https://datascientiafoundation.github.io/LivePeople/datasets/2018-SmartUnitn2-Trento-Doze,Doze,Device-usage,False,True,False,True,1 month,Italy,Device-usage,Dataset,SmartUnitn2
2018-SmartUnitn2-Trento-Gravity,002.AAAB.AAA.BA,002.AAAB.AAA.BA-BG-BD-AY-BB,SmartUnitn2,https://datascientiafoundation.github.io/LivePeople/datasets/2018-SmartUnitn2-Trento-Gravity,Gravity,Motion,False,True,False,True,1 month,Italy,Motion,Dataset,SmartUnitn2
2018-SmartUnitn2-Trento-Gyroscope,002.AAAB.AAA.BB,002.AAAB.AAA.BA-BG-BD-AY-BB,SmartUnitn2,https://datascientiafoundation.github.io/LivePeople/datasets/2018-SmartUnitn2-Trento-Gyroscope,Gyroscope,Motion,False,True,False,True,1 month,Italy,Motion,Dataset,SmartUnitn2
2018-SmartUnitn2-Trento-Headset Plug,002.AAAB.AAA.AH,002.AAAB.AAA.AG-AH-AI-AJ,SmartUnitn2,https://datascientiafoundation.github.io/LivePeople/datasets/2018-SmartUnitn2-Trento-Headset%20Plug,Headset Plug,App-usage,False,True,False,True,1 month,Italy,App-usage,Dataset,SmartUnitn2
2018-SmartUnitn2-Trento-Light,002.AAAB.AAA.AR,002.AAAB.AAA.AS-AT-AR,SmartUnitn2,https://datascientiafoundation.github.io/LivePeople/datasets/2018-SmartUnitn2-Trento-Light,Light,Environment,False,True,False,True,1 month,Italy,Environment,Dataset,SmartUnitn2
2018-SmartUnitn2-Trento-Linear Acceleration,002.AAAB.AAA.BD,002.AAAB.AAA.BA-BG-BD-AY-BB,SmartUnitn2,https://datascientiafoundation.github.io/LivePeople/datasets/2018-SmartUnitn2-Trento-Linear%20Acceleration,Linear Acceleration,Motion,False,True,False,True,1 month,Italy,Motion,Dataset,SmartUnitn2
2018-SmartUnitn2-Trento-Location,002.AAAB.AAA.BM,002.AAAB.AAA.BR-BQ-BM,SmartUnitn2,https://datascientiafoundation.github.io/LivePeople/datasets/2018-SmartUnitn2-Trento-Location,Location,Position,False,True,False,True,1 month,Italy,Position,Dataset,SmartUnitn2
2018-SmartUnitn2-Trento-Magnetic Field,002.AAAB.AAA.BP,002.AAAB.AAA.BR-BQ-BM,SmartUnitn2,https://datascientiafoundation.github.io/LivePeople/datasets/2018-SmartUnitn2-Trento-Magnetic%20Field,Magnetic Field,Position,False,True,False,True,1 month,Italy,Position,Dataset,SmartUnitn2
2018-SmartUnitn2-Trento-Music,002.AAAB.AAA.AI,002.AAAB.AAA.AG-AH-AI-AJ,SmartUnitn2,https://datascientiafoundation.github.io/LivePeople/datasets/2018-SmartUnitn2-Trento-Music,Music,App-usage,False,True,False,True,1 month,Italy,App-usage,Dataset,SmartUnitn2
2018-SmartUnitn2-Trento-Notification,002.AAAB.AAA.AJ,002.AAAB.AAA.AG-AH-AI-AJ,SmartUnitn2,https://datascientiafoundation.github.io/LivePeople/datasets/2018-SmartUnitn2-Trento-Notification,Notification,App-usage,False,True,False,True,1 month,Italy,App-usage,Dataset,SmartUnitn2
2018-SmartUnitn2-Trento-Orientation,002.AAAB.AAA.BQ,002.AAAB.AAA.BR-BQ-BM,SmartUnitn2,https://datascientiafoundation.github.io/LivePeople/datasets/2018-SmartUnitn2-Trento-Orientation,Orientation,Position,False,True,False,True,1 month,Italy,Position,Dataset,SmartUnitn2
2018-SmartUnitn2-Trento-Pressure,002.AAAB.AAA.AS,002.AAAB.AAA.AS-AT-AR,SmartUnitn2,https://datascientiafoundation.github.io/LivePeople/datasets/2018-SmartUnitn2-Trento-Pressure,Pressure,Environment,False,True,False,True,1 month,Italy,Environment,Dataset,SmartUnitn2
2018-SmartUnitn2-Trento-Proximity,002.AAAB.AAA.BR,002.AAAB.AAA.BR-BQ-BM,SmartUnitn2,https://datascientiafoundation.github.io/LivePeople/datasets/2018-SmartUnitn2-Trento-Proximity,Proximity,Position,False,True,False,True,1 month,Italy,Position,Dataset,SmartUnitn2
2018-SmartUnitn2-Trento-Questionnaire,002.AAAB.AAA.AA,002.AAAB.AAA.AA,SmartUnitn2,https://datascientiafoundation.github.io/LivePeople/datasets/2018-SmartUnitn2-Trento-Questionnaire,Questionnaire,,False,True,False,True,1 month,Italy,Synchronic-Interactions,Dataset,SmartUnitn2
2018-SmartUnitn2-Trento-Relative Humidity,002.AAAB.AAA.AT,002.AAAB.AAA.AS-AT-AR,SmartUnitn2,https://datascientiafoundation.github.io/LivePeople/datasets/2018-SmartUnitn2-Trento-Relative%20Humidity,Relative Humidity,Environment,False,True,False,True,1 month,Italy,Environment,Dataset,SmartUnitn2
2018-SmartUnitn2-Trento-Ring Mode,002.AAAB.AAA.BW,002.AAAB.AAA.BS-BV-BW-BX-BY-BT,SmartUnitn2,https://datascientiafoundation.github.io/LivePeople/datasets/2018-SmartUnitn2-Trento-Ring%20Mode,Ring Mode,Device-usage,False,True,False,True,1 month,Italy,Device-usage,Dataset,SmartUnitn2
2018-SmartUnitn2-Trento-Rotation Vector,002.AAAB.AAA.BG,002.AAAB.AAA.BA-BG-BD-AY-BB,SmartUnitn2,https://datascientiafoundation.github.io/LivePeople/datasets/2018-SmartUnitn2-Trento-Rotation%20Vector,Rotation Vector,Motion,False,True,False,True,1 month,Italy,Motion,Dataset,SmartUnitn2
2018-SmartUnitn2-Trento-Screen,002.AAAB.AAA.BX,002.AAAB.AAA.BS-BV-BW-BX-BY-BT,SmartUnitn2,https://datascientiafoundation.github.io/LivePeople/datasets/2018-SmartUnitn2-Trento-Screen,Screen,Device-usage,False,True,False,True,1 month,Italy,Device-usage,Dataset,SmartUnitn2
2018-SmartUnitn2-Trento-Time Diaries,002.AAAB.AAA.AC,002.AAAB.AAA.AC,SmartUnitn2,https://datascientiafoundation.github.io/LivePeople/datasets/2018-SmartUnitn2-Trento-Time%20Diaries,Time Diaries,,False,True,False,True,1 month,Italy,Diachronic-Interactions,Dataset,SmartUnitn2
2018-SmartUnitn2-Trento-Touch,002.AAAB.AAA.BY,002.AAAB.AAA.BS-BV-BW-BX-BY-BT,SmartUnitn2,https://datascientiafoundation.github.io/LivePeople/datasets/2018-SmartUnitn2-Trento-Touch,Touch,Device-usage,False,True,False,True,1 month,Italy,Device-usage,Dataset,SmartUnitn2
2018-SmartUnitn2-Trento-Wifi,002.AAAB.AAA.AN,002.AAAB.AAA.AM-AO-AN,SmartUnitn2,https://datascientiafoundation.github.io/LivePeople/datasets/2018-SmartUnitn2-Trento-Wifi,Wifi,Connectivity,False,True,False,True,1 month,Italy,Connectivity,Dataset,SmartUnitn2
2018-SmartUnitn2-Trento-Wifi Networks,002.AAAB.AAA.AO,002.AAAB.AAA.AM-AO-AN,SmartUnitn2,https://datascientiafoundation.github.io/LivePeople/datasets/2018-SmartUnitn2-Trento-Wifi%20Networks,Wifi Networks,Connectivity,False,True,False,True,1 month,Italy,Connectivity,Dataset,SmartUnitn2
2019-QROWD-Trento-Accelerometer,003.AAAC.AAA.AY,003.AAAC.AAA.AY-BF,QROWD,https://datascientiafoundation.github.io/LivePeople/datasets/2019-QROWD-Trento-Accelerometer,Accelerometer,Motion,False,True,False,True,1 month,Italy,Motion,Dataset,QROWD
2019-QROWD-Trento-Activities,003.AAAC.AAA.BF,003.AAAC.AAA.AY-BF,QROWD,https://datascientiafoundation.github.io/LivePeople/datasets/2019-QROWD-Trento-Activities,Activities,Motion,False,True,False,True,1 month,Italy,Motion,Dataset,QROWD
2019-QROWD-Trento-Gyroscope,003.AAAC.AAA.BB,003.AAAC.AAA.AY-BF,QROWD,https://datascientiafoundation.github.io/LivePeople/datasets/2019-QROWD-Trento-Gyroscope,Gyroscope,Motion,False,True,False,True,1 month,Italy,Motion,Dataset,QROWD
2019-QROWD-Trento-Location POI,003.AAAC.AAA.BN,003.AAAC.AAA.BB-BN-BN,QROWD,https://datascientiafoundation.github.io/LivePeople/datasets/2019-QROWD-Trento-Location%20POI,Location POI,Position,False,True,False,True,1 month,Italy,Position,Dataset,QROWD
2019-QROWD-Trento-Location RD,003.AAAC.AAA.BN,003.AAAC.AAA.BB-BN-BN,QROWD,https://datascientiafoundation.github.io/LivePeople/datasets/2019-QROWD-Trento-Location%20RD,Location RD,Position,False,True,False,True,1 month,Italy,Position,Dataset,QROWD
2020-DiversityOne-Amrita-Accelerometer,004.AAAD.AAG.AY,004.AAAD.AAG.AY-BF-BH-BI,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Amrita-Accelerometer,Accelerometer,Motion,False,True,False,True,2-6 months,India,Motion,Dataset,DiversityOne
2020-DiversityOne-Amrita-Activities,004.AAAD.AAG.BF,004.AAAD.AAG.AY-BF-BH-BI,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Amrita-Activities,Activities,Motion,False,True,False,True,2-6 months,India,Motion,Dataset,DiversityOne
2020-DiversityOne-Amrita-Airplane Mode,004.AAAD.AAG.BS,004.AAAD.AAG.BS-BV-BW-BX-BY-BU-BT-BZ,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Amrita-Airplane%20Mode,Airplane Mode,Device-usage,False,True,False,True,2-6 months,India,Device-usage,Dataset,DiversityOne
2020-DiversityOne-Amrita-Application,004.AAAD.AAG.AG,004.AAAD.AAG.AG-AH-AI-AJ,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Amrita-Application,Application,App-usage,False,True,False,True,2-6 months,India,App-usage,Dataset,DiversityOne
2020-DiversityOne-Amrita-Battery Monitoring Log,004.AAAD.AAG.BT,004.AAAD.AAG.BS-BV-BW-BX-BY-BU-BT-BZ,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Amrita-Battery%20Monitoring%20Log,Battery Monitoring Log,Device-usage,False,True,False,True,2-6 months,India,Device-usage,Dataset,DiversityOne
2020-DiversityOne-Amrita-Batterycharge,004.AAAD.AAG.BU,004.AAAD.AAG.BS-BV-BW-BX-BY-BU-BT-BZ,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Amrita-Batterycharge,Battery Charge,Device-usage,False,True,False,True,2-6 months,India,Device-usage,Dataset,DiversityOne
2020-DiversityOne-Amrita-Bluetooth,004.AAAD.AAG.AK,004.AAAD.AAG.AM-AO-AN-AK,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Amrita-Bluetooth,Bluetooth,Connectivity,False,True,False,True,2-6 months,India,Connectivity,Dataset,DiversityOne
2020-DiversityOne-Amrita-Cellular Network,004.AAAD.AAG.AM,004.AAAD.AAG.AM-AO-AN-AK,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Amrita-Cellular%20Network,Cellular Network,Connectivity,False,True,False,True,2-6 months,India,Connectivity,Dataset,DiversityOne
2020-DiversityOne-Amrita-Doze,004.AAAD.AAG.BV,004.AAAD.AAG.BS-BV-BW-BX-BY-BU-BT-BZ,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Amrita-Doze,Doze,Device-usage,False,True,False,True,2-6 months,India,Device-usage,Dataset,DiversityOne
2020-DiversityOne-Amrita-Gyroscope,004.AAAD.AAG.BB,004.AAAD.AAG.AY-BF-BH-BI,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Amrita-Gyroscope,Gyroscope,Motion,False,True,False,True,2-6 months,India,Motion,Dataset,DiversityOne
2020-DiversityOne-Amrita-Headset Plug,004.AAAD.AAG.AH,004.AAAD.AAG.AG-AH-AI-AJ,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Amrita-Headset%20Plug,Headset Plug,App-usage,False,True,False,True,2-6 months,India,App-usage,Dataset,DiversityOne
2020-DiversityOne-Amrita-Light,004.AAAD.AAG.AR,004.AAAD.AAG.AS-AR,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Amrita-Light,Light,Environment,False,True,False,True,2-6 months,India,Environment,Dataset,DiversityOne
2020-DiversityOne-Amrita-Location POI,004.AAAD.AAG.BN,004.AAAD.AAG.BR-BP-BN-BO,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Amrita-Location%20POI,Location POI,Position,False,True,False,True,2-6 months,India,Position,Dataset,DiversityOne
2020-DiversityOne-Amrita-Location RD,004.AAAD.AAG.BO,004.AAAD.AAG.BR-BP-BN-BO,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Amrita-Location%20RD,Location RD,Position,False,True,False,True,2-6 months,India,Position,Dataset,DiversityOne
2020-DiversityOne-Amrita-Magnetic Field,004.AAAD.AAG.BP,004.AAAD.AAG.BR-BP-BN-BO,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Amrita-Magnetic%20Field,Magnetic Field,Position,False,True,False,True,2-6 months,India,Position,Dataset,DiversityOne
2020-DiversityOne-Amrita-Music,004.AAAD.AAG.AI,004.AAAD.AAG.AG-AH-AI-AJ,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Amrita-Music,Music,App-usage,False,True,False,True,2-6 months,India,App-usage,Dataset,DiversityOne
2020-DiversityOne-Amrita-Notification,004.AAAD.AAG.AJ,004.AAAD.AAG.AG-AH-AI-AJ,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Amrita-Notification,Notification,App-usage,False,True,False,True,2-6 months,India,App-usage,Dataset,DiversityOne
2020-DiversityOne-Amrita-Pressure,004.AAAD.AAG.AS,004.AAAD.AAG.AS-AR,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Amrita-Pressure,Pressure,Environment,False,True,False,True,2-6 months,India,Environment,Dataset,DiversityOne
2020-DiversityOne-Amrita-Proximity,004.AAAD.AAG.BR,004.AAAD.AAG.BR-BP-BN-BO,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Amrita-Proximity,Proximity,Position,False,True,False,True,2-6 months,India,Position,Dataset,DiversityOne
2020-DiversityOne-Amrita-Questionnaire Diversity A,004.AAAD.AAG.AA.1,004.AAAD.AAG.AA,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Amrita-Questionnaire%20Diversity%20A,Questionnaire Diversity A,,False,True,False,True,2-6 months,India,Synchronic-Interactions,Dataset,DiversityOne
2020-DiversityOne-Amrita-Questionnaire Diversity B,004.AAAD.AAG.AA.2,004.AAAD.AAG.AA,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Amrita-Questionnaire%20Diversity%20B,Questionnaire Diversity B,,False,True,False,True,2-6 months,India,Synchronic-Interactions,Dataset,DiversityOne
2020-DiversityOne-Amrita-Questionnaire Diversity C,004.AAAD.AAG.AA.3,004.AAAD.AAG.AA,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Amrita-Questionnaire%20Diversity%20C,Questionnaire Diversity C,,False,True,False,True,2-6 months,India,Synchronic-Interactions,Dataset,DiversityOne
2020-DiversityOne-Amrita-Ring Mode,004.AAAD.AAG.BW,004.AAAD.AAG.BS-BV-BW-BX-BY-BU-BT-BZ,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Amrita-Ring%20Mode,Ring Mode,Device-usage,False,True,False,True,2-6 months,India,Device-usage,Dataset,DiversityOne
2020-DiversityOne-Amrita-Screen,004.AAAD.AAG.BX,004.AAAD.AAG.BS-BV-BW-BX-BY-BU-BT-BZ,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Amrita-Screen,Screen,Device-usage,False,True,False,True,2-6 months,India,Device-usage,Dataset,DiversityOne
2020-DiversityOne-Amrita-Step Counter,004.AAAD.AAG.BH,004.AAAD.AAG.AY-BF-BH-BI,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Amrita-Step%20Counter,Step Counter,Motion,False,True,False,True,2-6 months,India,Motion,Dataset,DiversityOne
2020-DiversityOne-Amrita-Step Detector,004.AAAD.AAG.BI,004.AAAD.AAG.AY-BF-BH-BI,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Amrita-Step%20Detector,Step Detector,Motion,False,True,False,True,2-6 months,India,Motion,Dataset,DiversityOne
2020-DiversityOne-Amrita-Time Diaries,004.AAAD.AAG.AB,004.AAAD.AAG.AB,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Amrita-Time%20Diaries,Time Diaries,,False,True,False,True,2-6 months,India,Diachronic-Interactions,Dataset,DiversityOne
2020-DiversityOne-Amrita-Touch,004.AAAD.AAG.BY,004.AAAD.AAG.BS-BV-BW-BX-BY-BU-BT-BZ,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Amrita-Touch,Touch,Device-usage,False,True,False,True,2-6 months,India,Device-usage,Dataset,DiversityOne
2020-DiversityOne-Amrita-User Presence,004.AAAD.AAG.BZ,004.AAAD.AAG.BS-BV-BW-BX-BY-BU-BT-BZ,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Amrita-User%20Presence,User Presence,Device-usage,False,True,False,True,2-6 months,India,Device-usage,Dataset,DiversityOne
2020-DiversityOne-Amrita-Wifi,004.AAAD.AAG.AN,004.AAAD.AAG.AM-AO-AN-AK,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Amrita-Wifi,Wifi,Connectivity,False,True,False,True,2-6 months,India,Connectivity,Dataset,DiversityOne
2020-DiversityOne-Amrita-Wifi Networks,004.AAAD.AAG.AO,004.AAAD.AAG.AM-AO-AN-AK,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Amrita-Wifi%20Networks,Wifi Networks,Connectivity,False,True,False,True,2-6 months,India,Connectivity,Dataset,DiversityOne
2020-DiversityOne-Asunción-Accelerometer,004.AAAD.AAD.AY,004.AAAD.AAD.AY-BF-BH-BI,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Asunci%C3%B3n-Accelerometer,Accelerometer,Motion,False,True,False,True,2-6 months,Paraguay,Motion,Dataset,DiversityOne
2020-DiversityOne-Asunción-Activities,004.AAAD.AAD.BF,004.AAAD.AAD.AY-BF-BH-BI,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Asunci%C3%B3n-Activities,Activities,Motion,False,True,False,True,2-6 months,Paraguay,Motion,Dataset,DiversityOne
2020-DiversityOne-Asunción-Airplane Mode,004.AAAD.AAD.BS,004.AAAD.AAD.BS-BV-BW-BX-BY-BU-BT-BZ,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Asunci%C3%B3n-Airplane%20Mode,Airplane Mode,Device-usage,False,True,False,True,2-6 months,Paraguay,Device-usage,Dataset,DiversityOne
2020-DiversityOne-Asunción-Application,004.AAAD.AAD.AG,004.AAAD.AAD.AG-AH-AI-AJ,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Asunci%C3%B3n-Application,Application,App-usage,False,True,False,True,2-6 months,Paraguay,App-usage,Dataset,DiversityOne
2020-DiversityOne-Asunción-Battery Monitoring Log,004.AAAD.AAD.BT,004.AAAD.AAD.BS-BV-BW-BX-BY-BU-BT-BZ,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Asunci%C3%B3n-Battery%20Monitoring%20Log,Battery Monitoring Log,Device-usage,False,True,False,True,2-6 months,Paraguay,Device-usage,Dataset,DiversityOne
2020-DiversityOne-Asunción-Batterycharge,004.AAAD.AAD.BU,004.AAAD.AAD.BS-BV-BW-BX-BY-BU-BT-BZ,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Asunci%C3%B3n-Batterycharge,Battery Charge,Device-usage,False,True,False,True,2-6 months,Paraguay,Device-usage,Dataset,DiversityOne
2020-DiversityOne-Asunción-Bluetooth,004.AAAD.AAD.AK,004.AAAD.AAD.AM-AO-AN-AK,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Asunci%C3%B3n-Bluetooth,Bluetooth,Connectivity,False,True,False,True,2-6 months,Paraguay,Connectivity,Dataset,DiversityOne
2020-DiversityOne-Asunción-Cellular Network,004.AAAD.AAD.AM,004.AAAD.AAD.AM-AO-AN-AK,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Asunci%C3%B3n-Cellular%20Network,Cellular Network,Connectivity,False,True,False,True,2-6 months,Paraguay,Connectivity,Dataset,DiversityOne
2020-DiversityOne-Asunción-Doze,004.AAAD.AAD.BV,004.AAAD.AAD.BS-BV-BW-BX-BY-BU-BT-BZ,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Asunci%C3%B3n-Doze,Doze,Device-usage,False,True,False,True,2-6 months,Paraguay,Device-usage,Dataset,DiversityOne
2020-DiversityOne-Asunción-Gyroscope,004.AAAD.AAD.BB,004.AAAD.AAD.AY-BF-BH-BI,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Asunci%C3%B3n-Gyroscope,Gyroscope,Motion,False,True,False,True,2-6 months,Paraguay,Motion,Dataset,DiversityOne
2020-DiversityOne-Asunción-Headset Plug,004.AAAD.AAD.AH,004.AAAD.AAD.AG-AH-AI-AJ,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Asunci%C3%B3n-Headset%20Plug,Headset Plug,App-usage,False,True,False,True,2-6 months,Paraguay,App-usage,Dataset,DiversityOne
2020-DiversityOne-Asunción-Light,004.AAAD.AAD.AR,004.AAAD.AAD.AS-AR,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Asunci%C3%B3n-Light,Light,Environment,False,True,False,True,2-6 months,Paraguay,Environment,Dataset,DiversityOne
2020-DiversityOne-Asunción-Location POI,004.AAAD.AAD.BN,004.AAAD.AAD.BR-BP-BN-BO,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Asunci%C3%B3n-Location%20POI,Location POI,Position,False,True,False,True,2-6 months,Paraguay,Position,Dataset,DiversityOne
2020-DiversityOne-Asunción-Location RD,004.AAAD.AAD.BO,004.AAAD.AAD.BR-BP-BN-BO,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Asunci%C3%B3n-Location%20RD,Location RD,Position,False,True,False,True,2-6 months,Paraguay,Position,Dataset,DiversityOne
2020-DiversityOne-Asunción-Magnetic Field,004.AAAD.AAD.BP,004.AAAD.AAD.BR-BP-BN-BO,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Asunci%C3%B3n-Magnetic%20Field,Magnetic Field,Position,False,True,False,True,2-6 months,Paraguay,Position,Dataset,DiversityOne
2020-DiversityOne-Asunción-Music,004.AAAD.AAD.AI,004.AAAD.AAD.AG-AH-AI-AJ,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Asunci%C3%B3n-Music,Music,App-usage,False,True,False,True,2-6 months,Paraguay,App-usage,Dataset,DiversityOne
2020-DiversityOne-Asunción-Notification,004.AAAD.AAD.AJ,004.AAAD.AAD.AG-AH-AI-AJ,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Asunci%C3%B3n-Notification,Notification,App-usage,False,True,False,True,2-6 months,Paraguay,App-usage,Dataset,DiversityOne
2020-DiversityOne-Asunción-Pressure,004.AAAD.AAD.AS,004.AAAD.AAD.AS-AR,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Asunci%C3%B3n-Pressure,Pressure,Environment,False,True,False,True,2-6 months,Paraguay,Environment,Dataset,DiversityOne
2020-DiversityOne-Asunción-Proximity,004.AAAD.AAD.BR,004.AAAD.AAD.BR-BP-BN-BO,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Asunci%C3%B3n-Proximity,Proximity,Position,False,True,False,True,2-6 months,Paraguay,Position,Dataset,DiversityOne
2020-DiversityOne-Asunción-Questionnaire Diversity A,004.AAAD.AAD.AA.1,004.AAAD.AAD.AA,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Asunci%C3%B3n-Questionnaire%20Diversity%20A,Questionnaire Diversity A,,False,True,False,True,2-6 months,Paraguay,Synchronic-Interactions,Dataset,DiversityOne
2020-DiversityOne-Asunción-Questionnaire Diversity B,004.AAAD.AAD.AA.2,004.AAAD.AAD.AA,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Asunci%C3%B3n-Questionnaire%20Diversity%20B,Questionnaire Diversity B,,False,True,False,True,2-6 months,Paraguay,Synchronic-Interactions,Dataset,DiversityOne
2020-DiversityOne-Asunción-Questionnaire Diversity C,004.AAAD.AAD.AA.3,004.AAAD.AAD.AA,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Asunci%C3%B3n-Questionnaire%20Diversity%20C,Questionnaire Diversity C,,False,True,False,True,2-6 months,Paraguay,Synchronic-Interactions,Dataset,DiversityOne
